,id,year,doy,longitude,latitude,grid10k,covertype,fuelcode,area_burned,prefire_fuel,consumed_fuel,ECO2,ECO,ECH4,EPM2.5,cwd_frac,duff_frac,fuel_moisture_class,burn_source,burnday_source,BSEV,BSEV_flag
5449163,321467,2005,205,-120.1993,45.785,115299,2,2,62500.0,146.83266,132.149394,221.614534,9.250458,0.35416,1.347924,0.0,0.0,2,3,15,2,1
5449164,321468,2005,205,-120.1993,45.785,115299,2,2,62500.0,146.83266,132.149394,221.614534,9.250458,0.35416,1.347924,0.0,0.0,2,3,15,2,1
5449165,321469,2005,205,-120.1962,45.7856,115299,1,1,62500.0,96.95439,90.167583,151.211036,6.311731,0.241649,0.919709,0.0,0.0,2,3,15,2,1
5449166,321470,2005,205,-120.1962,45.7856,115299,1,1,62500.0,96.95439,90.167583,151.211036,6.311731,0.241649,0.919709,0.0,0.0,2,3,15,4,1
5449167,321471,2005,205,-120.1931,45.7861,115299,2,2,62500.0,400.371192,360.334073,604.28024,25.223385,0.965695,3.675408,0.0,0.0,2,3,15,2,1
5449168,321472,2005,205,-120.1931,45.7861,115299,2,2,62500.0,400.371192,360.334073,604.28024,25.223385,0.965695,3.675408,0.0,0.0,2,3,15,2,1
5449176,321480,2005,205,-120.197,45.7878,115299,2,2,62500.0,129.683502,116.715152,195.73131,8.170061,0.312797,1.190495,0.0,0.0,2,3,15,2,1
5449177,321481,2005,205,-120.197,45.7878,115299,2,2,62500.0,129.683502,116.715152,195.73131,8.170061,0.312797,1.190495,0.0,0.0,2,3,15,3,1
5449178,321482,2005,205,-120.1939,45.7883,115299,1,1,62500.0,127.665954,118.72933700000002,199.109099,8.311053999999999,0.318195,1.211039,0.0,0.0,2,3,15,2,1
5449179,321483,2005,205,-120.1939,45.7883,115299,1,1,62500.0,127.665954,118.72933700000002,199.109099,8.311053999999999,0.318195,1.211039,0.0,0.0,2,3,15,2,1
5449180,321484,2005,205,-120.1908,45.7889,115299,1,1,62500.0,164.87850600000004,153.33701100000005,257.146167,10.733591,0.410943,1.5640379999999998,0.0,0.0,2,3,81,2,1
5449181,321485,2005,205,-120.1908,45.7889,115299,1,1,0.0,164.87850600000004,153.33701100000005,257.146167,10.733591,0.410943,1.5640379999999998,0.0,0.0,2,3,81,1,1
5449188,321492,2005,205,-120.1916,45.7911,115299,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,15,0,0
5449189,321493,2005,205,-120.1916,45.7911,115299,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,15,0,0
5449197,321501,2005,205,-120.1924,45.7932,115299,1,1,62500.0,152.885304,142.183333,238.44144900000003,9.952833,0.381051,1.4502700000000002,0.0,0.0,2,3,15,2,1
5449198,321502,2005,205,-120.1924,45.7932,115299,1,1,0.0,152.885304,142.183333,238.44144900000003,9.952833,0.381051,1.4502700000000002,0.0,0.0,2,3,15,1,1
5449216,321520,2005,205,-120.2259,45.7941,115299,1,1,62500.0,180.01011599999995,167.409408,280.745577,11.718659,0.448657,1.7075759999999998,0.0,0.0,2,3,15,3,0
5449217,321521,2005,205,-120.2259,45.7941,115299,1,1,62500.0,180.01011599999995,167.409408,280.745577,11.718659,0.448657,1.7075759999999998,0.0,0.0,2,3,15,4,0
5449224,321528,2005,205,-120.2283,45.8006,115299,1,1,62500.0,184.493556,171.57900700000005,287.737995,12.01053,0.459832,1.7501060000000002,0.0,0.0,2,3,15,2,0
5449225,321529,2005,205,-120.2283,45.8006,115299,1,1,62500.0,184.493556,171.57900700000005,287.737995,12.01053,0.459832,1.7501060000000002,0.0,0.0,2,3,15,2,0
5449246,321550,2005,205,-120.2347,45.8088,115299,1,1,62500.0,165.551022,153.96245,258.195029,10.777372,0.412619,1.570417,0.0,0.0,2,3,15,2,0
5449247,321551,2005,205,-120.2347,45.8088,115299,1,1,62500.0,165.551022,153.96245,258.195029,10.777372,0.412619,1.570417,0.0,0.0,2,3,15,2,0
5449251,321555,2005,205,-120.2435,45.8235,115299,1,1,62500.0,105.92127,98.506781,165.195872,6.895475,0.263998,1.004769,0.0,0.0,2,3,15,2,0
5449252,321556,2005,205,-120.2435,45.8235,115299,1,1,62500.0,105.92127,98.506781,165.195872,6.895475,0.263998,1.004769,0.0,0.0,2,3,15,2,0
5449253,321557,2005,205,-120.2404,45.824,115299,1,1,62500.0,80.253576,74.635826,125.16428,5.224508,0.200024,0.761285,0.0,0.0,2,3,15,2,0
5449254,321558,2005,205,-120.2404,45.824,115299,1,1,62500.0,80.253576,74.635826,125.16428,5.224508,0.200024,0.761285,0.0,0.0,2,3,15,2,0
5449261,321565,2005,205,-120.2258,45.8383,115299,1,1,62500.0,100.541142,93.503262,156.80497,6.545228,0.250589,0.953733,0.0,0.0,2,3,15,2,0
5449262,321566,2005,205,-120.2258,45.8383,115299,1,1,62500.0,100.541142,93.503262,156.80497,6.545228,0.250589,0.953733,0.0,0.0,2,3,15,2,0
5449272,321576,2005,206,-120.2686,45.8375,115759,2,2,62500.0,333.680022,300.31202,503.623257,21.021841,0.804836,3.063183,0.0,0.0,2,3,15,2,1
5449273,321577,2005,206,-120.2686,45.8375,115759,2,2,62500.0,333.680022,300.31202,503.623257,21.021841,0.804836,3.063183,0.0,0.0,2,3,15,2,1
5449274,321578,2005,206,-120.2655,45.8381,115759,2,2,62500.0,558.300366,502.470329,842.642742,35.172923,1.3466200000000002,5.125197,0.0,0.0,2,3,15,2,1
5449275,321579,2005,206,-120.2655,45.8381,115759,2,2,62500.0,558.300366,502.470329,842.642742,35.172923,1.3466200000000002,5.125197,0.0,0.0,2,3,15,4,1
5449276,321580,2005,206,-120.2624,45.8386,115760,1,1,62500.0,164.87850600000004,153.33701100000005,257.146167,10.733591,0.410943,1.5640379999999998,0.0,0.0,2,3,15,2,0
5449277,321581,2005,206,-120.2624,45.8386,115760,1,1,62500.0,164.87850600000004,153.33701100000005,257.146167,10.733591,0.410943,1.5640379999999998,0.0,0.0,2,3,15,2,0
5449280,321584,2005,206,-120.2726,45.8391,115759,1,1,0.0,61.08687,56.810789,95.271693,3.976755,0.152253,0.5794699999999999,0.0,0.0,2,3,15,1,1
5449281,321585,2005,206,-120.2726,45.8391,115759,1,1,62500.0,61.08687,56.810789,95.271693,3.976755,0.152253,0.5794699999999999,0.0,0.0,2,3,15,2,1
5449282,321586,2005,206,-120.2695,45.8397,115759,1,1,62500.0,105.92127,98.506781,165.195872,6.895475,0.263998,1.004769,0.0,0.0,2,3,15,4,1
5449283,321587,2005,206,-120.2695,45.8397,115759,1,1,0.0,105.92127,98.506781,165.195872,6.895475,0.263998,1.004769,0.0,0.0,2,3,15,1,1
5449284,321588,2005,206,-120.2663,45.8402,115759,1,1,0.0,150.979842,140.41125300000002,235.469671,9.828788,0.376302,1.432195,0.0,0.0,2,3,15,1,1
5449285,321589,2005,206,-120.2663,45.8402,115759,1,1,62500.0,150.979842,140.41125300000002,235.469671,9.828788,0.376302,1.432195,0.0,0.0,2,3,15,2,1
5449286,321590,2005,206,-120.2632,45.8408,115760,1,1,62500.0,158.489604,147.395332,247.181971,10.317673,0.395019,1.503432,0.0,0.0,2,3,15,2,0
5449287,321591,2005,206,-120.2632,45.8408,115760,1,1,0.0,158.489604,147.395332,247.181971,10.317673,0.395019,1.503432,0.0,0.0,2,3,15,1,0
5449288,321592,2005,206,-120.2601,45.8414,115760,1,1,62500.0,160.731324,149.480131,250.67818,10.463609,0.400607,1.524697,0.0,0.0,2,3,15,2,0
5449289,321593,2005,206,-120.2601,45.8414,115760,1,1,62500.0,160.731324,149.480131,250.67818,10.463609,0.400607,1.524697,0.0,0.0,2,3,15,2,0
5449290,321594,2005,206,-120.257,45.8419,115760,2,2,62500.0,346.569912,311.912921,523.0779679999998,21.833904,0.8359270000000001,3.181512,0.0,0.0,2,3,15,3,1
5449291,321595,2005,206,-120.257,45.8419,115760,2,2,62500.0,346.569912,311.912921,523.0779679999998,21.833904,0.8359270000000001,3.181512,0.0,0.0,2,3,15,2,1
5449292,321596,2005,206,-120.2765,45.8407,115759,2,2,62500.0,87.53916600000002,78.785249,132.122863,5.514967,0.211144,0.80361,0.0,0.0,2,3,15,2,1
5449293,321597,2005,206,-120.2765,45.8407,115759,2,2,62500.0,87.53916600000002,78.785249,132.122863,5.514967,0.211144,0.80361,0.0,0.0,2,3,15,4,1
5449294,321598,2005,206,-120.2734,45.8413,115759,1,1,62500.0,138.87455400000002,129.153335,216.590143,9.040733,0.346131,1.317364,0.0,0.0,2,3,15,2,1
5449295,321599,2005,206,-120.2734,45.8413,115759,1,1,62500.0,138.87455400000002,129.153335,216.590143,9.040733,0.346131,1.317364,0.0,0.0,2,3,15,2,1
5449296,321600,2005,206,-120.2703,45.8418,115759,1,1,62500.0,149.63481000000004,139.160373,233.371946,9.741226,0.37295,1.419436,0.0,0.0,2,3,15,2,1
5449297,321601,2005,206,-120.2703,45.8418,115759,1,1,0.0,149.63481000000004,139.160373,233.371946,9.741226,0.37295,1.419436,0.0,0.0,2,3,15,1,1
5449298,321602,2005,206,-120.2672,45.8424,115759,2,2,62500.0,158.489604,142.64064399999995,239.208359,9.984845,0.382277,1.454935,0.0,0.0,2,3,15,3,1
5449299,321603,2005,206,-120.2672,45.8424,115759,2,2,0.0,158.489604,142.64064399999995,239.208359,9.984845,0.382277,1.454935,0.0,0.0,2,3,15,1,1
5449300,321604,2005,206,-120.264,45.843,115760,2,2,62500.0,392.301,353.0709,592.099899,24.714963,0.94623,3.6013230000000003,0.0,0.0,2,3,15,2,1
5449301,321605,2005,206,-120.264,45.843,115760,2,2,62500.0,392.301,353.0709,592.099899,24.714963,0.94623,3.6013230000000003,0.0,0.0,2,3,15,2,1
5449302,321606,2005,206,-120.2609,45.8436,115760,1,1,62500.0,158.937948,147.812292,247.881213,10.34686,0.396137,1.507685,0.0,0.0,2,3,15,2,1
5449303,321607,2005,206,-120.2609,45.8436,115760,1,1,62500.0,158.937948,147.812292,247.881213,10.34686,0.396137,1.507685,0.0,0.0,2,3,15,2,1
5449306,321610,2005,206,-120.2742,45.8435,115759,1,1,62500.0,154.902852,144.059652,241.588037,10.084176,0.38608,1.469408,0.0,0.0,2,3,15,2,1
5449307,321611,2005,206,-120.2742,45.8435,115759,1,1,62500.0,154.902852,144.059652,241.588037,10.084176,0.38608,1.469408,0.0,0.0,2,3,15,2,1
5449308,321612,2005,206,-120.2711,45.843999999999994,115759,1,1,62500.0,168.57734399999995,156.77693,262.914911,10.974385,0.420162,1.599125,0.0,0.0,2,3,15,2,1
5449309,321613,2005,206,-120.2711,45.843999999999994,115759,1,1,62500.0,168.57734399999995,156.77693,262.914911,10.974385,0.420162,1.599125,0.0,0.0,2,3,15,2,1
5449310,321614,2005,206,-120.26799999999999,45.8446,115759,1,1,62500.0,93.703896,87.144623,146.141533,6.100124,0.233548,0.888875,0.0,0.0,2,3,15,2,1
5449311,321615,2005,206,-120.26799999999999,45.8446,115759,1,1,0.0,93.703896,87.144623,146.141533,6.100124,0.233548,0.888875,0.0,0.0,2,3,15,1,1
